iso_code,country,updated,confirmed,deaths
LBN,Lebanon,04/12/20,10,0
LBN,Lebanon,04/13/20,11,0
LBN,Lebanon,04/14/20,2,0
LBN,Lebanon,04/15/20,9,1
LBN,Lebanon,04/16/20,17,0
LBN,Lebanon,04/17/20,5,0
LBN,Lebanon,04/18/20,5,0
LBN,Lebanon,04/19/20,4,0
LBN,Lebanon,04/20/20,1,0
LBN,Lebanon,04/21/20,4,0
LBN,Lebanon,04/22/20,0,0
LBN,Lebanon,04/23/20,5,1
LBN,Lebanon,04/24/20,6,0
LBN,Lebanon,04/25/20,8,0
LBN,Lebanon,04/26/20,8,2
LBR,Liberia,04/01/20,0,0
LBR,Liberia,04/02/20,3,0
LBR,Liberia,04/03/20,0,0
LBR,Liberia,04/04/20,1,0
LBR,Liberia,04/05/20,3,1
LBR,Liberia,04/06/20,3,2
LBR,Liberia,04/07/20,1,0
LBR,Liberia,04/08/20,0,0
LBR,Liberia,04/09/20,17,1
LBR,Liberia,04/10/20,0,0
LBR,Liberia,04/11/20,6,0
LBR,Liberia,04/12/20,11,1
LBR,Liberia,04/13/20,2,0
LBR,Liberia,04/14/20,9,1
LBR,Liberia,04/15/20,0,0
LBR,Liberia,04/16/20,0,0
LBR,Liberia,04/17/20,14,0
LBR,Liberia,04/18/20,3,1
LBR,Liberia,04/19/20,5,0
LBR,Liberia,04/20/20,10,1
LBR,Liberia,04/21/20,8,0
LBR,Liberia,04/22/20,2,0
LBR,Liberia,04/23/20,0,0
LBR,Liberia,04/24/20,0,0
LBR,Liberia,04/25/20,16,0
LBR,Liberia,04/26/20,3,3
LBY,Libya,04/01/20,2,0
LBY,Libya,04/02/20,0,0
LBY,Libya,04/03/20,1,1
LBY,Libya,04/04/20,0,0
LBY,Libya,04/05/20,7,0
LBY,Libya,04/06/20,0,0
LBY,Libya,04/07/20,0,0
LBY,Libya,04/08/20,1,0
LBY,Libya,04/09/20,2,0
LBY,Libya,04/10/20,3,0
LBY,Libya,04/11/20,0,0
LBY,Libya,04/12/20,1,0
LBY,Libya,04/13/20,0,0
LBY,Libya,04/14/20,1,0
LBY,Libya,04/15/20,9,0
LBY,Libya,04/16/20,13,0
LBY,Libya,04/17/20,1,0
LBY,Libya,04/18/20,0,0
LBY,Libya,04/19/20,0,0
LBY,Libya,04/20/20,0,0
LBY,Libya,04/21/20,2,0
LBY,Libya,04/22/20,0,0
LBY,Libya,04/23/20,8,0
LBY,Libya,04/24/20,1,1
LBY,Libya,04/25/20,1,0
LBY,Libya,04/26/20,0,0
LCA,Saint Lucia,04/01/20,4,0
LCA,Saint Lucia,04/02/20,0,0
LCA,Saint Lucia,04/03/20,0,0
LCA,Saint Lucia,04/04/20,0,0
LCA,Saint Lucia,04/05/20,1,0
LCA,Saint Lucia,04/06/20,0,0
LCA,Saint Lucia,04/07/20,0,0
LCA,Saint Lucia,04/08/20,0,0
LCA,Saint Lucia,04/09/20,0,0
LCA,Saint Lucia,04/10/20,0,0
LCA,Saint Lucia,04/11/20,1,0
LCA,Saint Lucia,04/12/20,0,0
LCA,Saint Lucia,04/13/20,0,0
LCA,Saint Lucia,04/14/20,0,0
LCA,Saint Lucia,04/15/20,0,0
LCA,Saint Lucia,04/16/20,0,0
LCA,Saint Lucia,04/17/20,0,0
LCA,Saint Lucia,04/18/20,0,0
LCA,Saint Lucia,04/19/20,0,0
LCA,Saint Lucia,04/20/20,0,0
LCA,Saint Lucia,04/21/20,0,0
LCA,Saint Lucia,04/22/20,0,0
LCA,Saint Lucia,04/23/20,0,0
LCA,Saint Lucia,04/24/20,0,0
LCA,Saint Lucia,04/25/20,0,0
LCA,Saint Lucia,04/26/20,0,0
LIE,Liechtenstein,04/01/20,4,0
LIE,Liechtenstein,04/02/20,4,0
LIE,Liechtenstein,04/03/20,3,0
LIE,Liechtenstein,04/04/20,0,0
LIE,Liechtenstein,04/05/20,2,1
LIE,Liechtenstein,04/06/20,1,0
LIE,Liechtenstein,04/07/20,0,0
LIE,Liechtenstein,04/08/20,0,0
LIE,Liechtenstein,04/09/20,1,0
LIE,Liechtenstein,04/10/20,0,0
LIE,Liechtenstein,04/11/20,1,0
LIE,Liechtenstein,04/12/20,0,0
LIE,Liechtenstein,04/13/20,0,0
LIE,Liechtenstein,04/14/20,1,0
LIE,Liechtenstein,04/15/20,0,0
LIE,Liechtenstein,04/16/20,0,0
LIE,Liechtenstein,04/17/20,0,0
LIE,Liechtenstein,04/18/20,0,0
LIE,Liechtenstein,04/19/20,1,0
LIE,Liechtenstein,04/20/20,0,0
LIE,Liechtenstein,04/21/20,0,0
LIE,Liechtenstein,04/22/20,0,0
LIE,Liechtenstein,04/23/20,0,0
LIE,Liechtenstein,04/24/20,0,0
LIE,Liechtenstein,04/25/20,0,0
LIE,Liechtenstein,04/26/20,1,0
LKA,Sri Lanka,04/01/20,2,1
LKA,Sri Lanka,04/02/20,21,0
LKA,Sri Lanka,04/03/20,5,1
LKA,Sri Lanka,04/04/20,3,1
LKA,Sri Lanka,04/05/20,8,1
LKA,Sri Lanka,04/06/20,7,0
LKA,Sri Lanka,04/07/20,12,0
LKA,Sri Lanka,04/08/20,7,1
LKA,Sri Lanka,04/09/20,4,1
LKA,Sri Lanka,04/10/20,1,0
LKA,Sri Lanka,04/11/20,7,0
LKA,Sri Lanka,04/12/20,2,0
LKA,Sri Lanka,04/13/20,11,0
LKA,Sri Lanka,04/14/20,8,0
LKA,Sri Lanka,04/15/20,15,0
LKA,Sri Lanka,04/16/20,4,0
LKA,Sri Lanka,04/17/20,1,0
LKA,Sri Lanka,04/18/20,6,0
LKA,Sri Lanka,04/19/20,10,0
LKA,Sri Lanka,04/20/20,41,0
LKA,Sri Lanka,04/21/20,9,0
LKA,Sri Lanka,04/22/20,6,0
LKA,Sri Lanka,04/23/20,20,0
LKA,Sri Lanka,04/24/20,38,0
LKA,Sri Lanka,04/25/20,52,0
LKA,Sri Lanka,04/26/20,42,0
LTU,Lithuania,04/01/20,49,0
LTU,Lithuania,04/02/20,48,1
LTU,Lithuania,04/03/20,68,1
LTU,Lithuania,04/04/20,122,0
LTU,Lithuania,04/05/20,0,0
LTU,Lithuania,04/06/20,40,4
LTU,Lithuania,04/07/20,32,1
LTU,Lithuania,04/08/20,37,1
LTU,Lithuania,04/09/20,32,0
LTU,Lithuania,04/10/20,43,0
LTU,Lithuania,04/11/20,44,2
LTU,Lithuania,04/12/20,54,6
LTU,Lithuania,04/13/20,9,1
LTU,Lithuania,04/14/20,8,0
LTU,Lithuania,04/15/20,0,0
LTU,Lithuania,04/16/20,21,5
LTU,Lithuania,04/17/20,58,3
LTU,Lithuania,04/18/20,90,1
LTU,Lithuania,04/19/20,59,0
LTU,Lithuania,04/20/20,28,3
LTU,Lithuania,04/21/20,24,1
LTU,Lithuania,04/22/20,20,1
LTU,Lithuania,04/23/20,28,0
LTU,Lithuania,04/24/20,12,2
LTU,Lithuania,04/25/20,0,0
LTU,Lithuania,04/26/20,28,1
LUX,Luxembourg,04/01/20,190,1
LUX,Luxembourg,04/02/20,141,6
LUX,Luxembourg,04/03/20,168,1
LUX,Luxembourg,04/04/20,125,1
LUX,Luxembourg,04/05/20,117,0
LUX,Luxembourg,04/06/20,75,5
LUX,Luxembourg,04/07/20,39,5
LUX,Luxembourg,04/08/20,127,3
LUX,Luxembourg,04/09/20,64,2
LUX,Luxembourg,04/10/20,81,6
LUX,Luxembourg,04/11/20,108,2
LUX,Luxembourg,04/12/20,47,8
LUX,Luxembourg,04/13/20,11,4
LUX,Luxembourg,04/14/20,11,1
LUX,Luxembourg,04/15/20,15,0
LUX,Luxembourg,04/16/20,66,2
LUX,Luxembourg,04/17/20,71,0
LUX,Luxembourg,04/18/20,36,3
LUX,Luxembourg,04/19/20,57,0
LUX,Luxembourg,04/20/20,13,1
LUX,Luxembourg,04/21/20,8,2
LUX,Luxembourg,04/22/20,60,3
LUX,Luxembourg,04/23/20,36,2
LUX,Luxembourg,04/24/20,11,3
LUX,Luxembourg,04/25/20,30,2
LUX,Luxembourg,04/26/20,16,0
LVA,Latvia,04/01/20,22,0
LVA,Latvia,04/02/20,48,0
LVA,Latvia,04/03/20,12,0
LVA,Latvia,04/04/20,35,1
LVA,Latvia,04/05/20,16,0
LVA,Latvia,04/06/20,24,0
LVA,Latvia,04/07/20,9,0
LVA,Latvia,04/08/20,6,1
LVA,Latvia,04/09/20,29,0
LVA,Latvia,04/10/20,12,0
LVA,Latvia,04/11/20,23,0
LVA,Latvia,04/12/20,18,1
LVA,Latvia,04/13/20,21,2
LVA,Latvia,04/14/20,4,0
LVA,Latvia,04/15/20,2,0
LVA,Latvia,04/16/20,9,0
LVA,Latvia,04/17/20,9,0
LVA,Latvia,04/18/20,7,0
LVA,Latvia,04/19/20,30,0
LVA,Latvia,04/20/20,15,0
LVA,Latvia,04/21/20,12,0
LVA,Latvia,04/22/20,9,4
LVA,Latvia,04/23/20,13,2
LVA,Latvia,04/24/20,17,0
LVA,Latvia,04/25/20,6,1
LVA,Latvia,04/26/20,20,0
MAR,Morocco,04/01/20,61,3
MAR,Morocco,04/02/20,37,3
MAR,Morocco,04/03/20,54,5
MAR,Morocco,04/04/20,0,0
MAR,Morocco,04/05/20,211,15
MAR,Morocco,04/06/20,102,11
MAR,Morocco,04/07/20,99,10
MAR,Morocco,04/08/20,64,10
MAR,Morocco,04/09/20,91,3
MAR,Morocco,04/10/20,99,4
MAR,Morocco,04/11/20,74,10
MAR,Morocco,04/12/20,97,4
MAR,Morocco,04/13/20,116,7
MAR,Morocco,04/14/20,102,8
MAR,Morocco,04/15/20,125,0
MAR,Morocco,04/16/20,136,1
MAR,Morocco,04/17/20,259,3
MAR,Morocco,04/18/20,281,5
MAR,Morocco,04/19/20,121,2
MAR,Morocco,04/20/20,170,4
MAR,Morocco,04/21/20,191,2
MAR,Morocco,04/22/20,163,2
MAR,Morocco,04/23/20,168,4
MAR,Morocco,04/24/20,191,6
MAR,Morocco,04/25/20,190,3
MAR,Morocco,04/26/20,139,1
MCO,Monaco,04/01/20,3,0
MCO,Monaco,04/02/20,3,0
MCO,Monaco,04/03/20,5,0
MCO,Monaco,04/04/20,4,0
MCO,Monaco,04/05/20,2,2
MCO,Monaco,04/06/20,7,0
MCO,Monaco,04/07/20,4,0
MCO,Monaco,04/08/20,2,0
MCO,Monaco,04/09/20,2,0
MCO,Monaco,04/10/20,3,0
MCO,Monaco,04/11/20,6,0
MCO,Monaco,04/12/20,2,0
MCO,Monaco,04/13/20,1,0
MCO,Monaco,04/14/20,0,0
MCO,Monaco,04/15/20,0,0
MCO,Monaco,04/16/20,0,1
MCO,Monaco,04/17/20,0,0
MCO,Monaco,04/18/20,1,0
MCO,Monaco,04/19/20,0,0
MCO,Monaco,04/20/20,0,0
MCO,Monaco,04/21/20,0,0
MCO,Monaco,04/22/20,0,0
MCO,Monaco,04/23/20,0,0
MCO,Monaco,04/24/20,0,1
MCO,Monaco,04/25/20,0,0
MCO,Monaco,04/26/20,0,0
MDA,Moldova,04/01/20,55,2
MDA,Moldova,04/02/20,70,1
MDA,Moldova,04/03/20,82,1
MDA,Moldova,04/04/20,86,2
MDA,Moldova,04/05/20,161,4
MDA,Moldova,04/06/20,112,3
MDA,Moldova,04/07/20,101,4
MDA,Moldova,04/08/20,91,3
MDA,Moldova,04/09/20,118,5
MDA,Moldova,04/10/20,115,2
MDA,Moldova,04/11/20,149,0
MDA,Moldova,04/12/20,122,1
MDA,Moldova,04/13/20,102,2
MDA,Moldova,04/14/20,50,4
MDA,Moldova,04/15/20,222,4
MDA,Moldova,04/16/20,115,6
MDA,Moldova,04/17/20,105,8
MDA,Moldova,04/18/20,110,2
MDA,Moldova,04/19/20,87,4
MDA,Moldova,04/20/20,121,7
MDA,Moldova,04/21/20,76,3
MDA,Moldova,04/22/20,66,3
MDA,Moldova,04/23/20,164,3
MDA,Moldova,04/24/20,148,4
MDA,Moldova,04/25/20,184,7
MDA,Moldova,04/26/20,194,7
MDG,Madagascar,04/01/20,2,0
MDG,Madagascar,04/02/20,8,0
MDG,Madagascar,04/03/20,5,0
MDG,Madagascar,04/04/20,6,0
MDG,Madagascar,04/05/20,6,0
MDG,Madagascar,04/06/20,1,0
MDG,Madagascar,04/07/20,5,0
MDG,Madagascar,04/08/20,8,0
MDG,Madagascar,04/09/20,8,0
MDG,Madagascar,04/10/20,0,0
MDG,Madagascar,04/11/20,9,0
MDG,Madagascar,04/12/20,0,0
MDG,Madagascar,04/13/20,4,0
MDG,Madagascar,04/14/20,0,0
MDG,Madagascar,04/15/20,2,0
MDG,Madagascar,04/16/20,2,0
MDG,Madagascar,04/17/20,1,0
MDG,Madagascar,04/18/20,6,0
MDG,Madagascar,04/19/20,0,0
MDG,Madagascar,04/20/20,4,0
MDG,Madagascar,04/21/20,0,0
MDG,Madagascar,04/22/20,0,0
MDG,Madagascar,04/23/20,0,0
MDG,Madagascar,04/24/20,0,0
MDG,Madagascar,04/25/20,1,0
MDG,Madagascar,04/26/20,2,0
MDV,Maldives,04/01/20,1,0
MDV,Maldives,04/02/20,1,0
MDV,Maldives,04/03/20,0,0
MDV,Maldives,04/04/20,0,0
MDV,Maldives,04/05/20,0,0
MDV,Maldives,04/06/20,0,0
MDV,Maldives,04/07/20,0,0
MDV,Maldives,04/08/20,0,0
MDV,Maldives,04/09/20,0,0
MDV,Maldives,04/10/20,0,0
MDV,Maldives,04/11/20,0,0
MDV,Maldives,04/12/20,0,0
MDV,Maldives,04/13/20,1,0
MDV,Maldives,04/14/20,0,0
MDV,Maldives,04/15/20,1,0
MDV,Maldives,04/16/20,0,0
MDV,Maldives,04/17/20,4,0
MDV,Maldives,04/18/20,4,0
MDV,Maldives,04/19/20,6,0
MDV,Maldives,04/20/20,17,0
MDV,Maldives,04/21/20,17,0
MDV,Maldives,04/22/20,16,0
MDV,Maldives,04/23/20,0,0
MDV,Maldives,04/24/20,25,0
MDV,Maldives,04/25/20,18,0
MDV,Maldives,04/26/20,9,0
MEX,Mexico,04/01/20,121,1
MEX,Mexico,04/02/20,163,8
MEX,Mexico,04/03/20,132,13
MEX,Mexico,04/04/20,178,10
MEX,Mexico,04/05/20,202,19
MEX,Mexico,04/06/20,253,15
MEX,Mexico,04/07/20,296,31
MEX,Mexico,04/08/20,346,16
MEX,Mexico,04/09/20,396,33
MEX,Mexico,04/10/20,260,20
MEX,Mexico,04/11/20,403,39
MEX,Mexico,04/12/20,375,40
MEX,Mexico,04/13/20,442,23
MEX,Mexico,04/14/20,353,36
MEX,Mexico,04/15/20,385,74
MEX,Mexico,04/16/20,448,43
MEX,Mexico,04/17/20,450,37
MEX,Mexico,04/18/20,578,60
MEX,Mexico,04/19/20,622,104
MEX,Mexico,04/20/20,764,36
MEX,Mexico,04/21/20,511,26
MEX,Mexico,04/22/20,729,145
MEX,Mexico,04/23/20,1043,113
MEX,Mexico,04/24/20,1089,99
MEX,Mexico,04/25/20,1239,152
MEX,Mexico,04/26/20,970,84
MKD,Macedonia,04/01/20,44,2
MKD,Macedonia,04/02/20,25,1
MKD,Macedonia,04/03/20,0,1
MKD,Macedonia,04/04/20,76,1
MKD,Macedonia,04/05/20,53,5
MKD,Macedonia,04/06/20,0,0
MKD,Macedonia,04/07/20,87,4
MKD,Macedonia,04/08/20,29,5
MKD,Macedonia,04/09/20,18,4
MKD,Macedonia,04/10/20,46,2
MKD,Macedonia,04/11/20,48,0
MKD,Macedonia,04/12/20,49,2
MKD,Macedonia,04/13/20,68,0
MKD,Macedonia,04/14/20,26,4
MKD,Macedonia,04/15/20,54,6
MKD,Macedonia,04/16/20,66,1
MKD,Macedonia,04/17/20,107,1
MKD,Macedonia,04/18/20,36,3
MKD,Macedonia,04/19/20,53,0
MKD,Macedonia,04/20/20,37,2
MKD,Macedonia,04/21/20,18,3
MKD,Macedonia,04/22/20,6,1
MKD,Macedonia,04/23/20,28,1
MKD,Macedonia,04/24/20,41,0
MKD,Macedonia,04/25/20,26,1
MKD,Macedonia,04/26/20,41,2
MLI,Mali,04/01/20,0,1
MLI,Mali,04/02/20,10,0
MLI,Mali,04/03/20,8,2
MLI,Mali,04/04/20,3,0
MLI,Mali,04/05/20,2,0
MLI,Mali,04/06/20,4,2
MLI,Mali,04/07/20,2,0
MLI,Mali,04/08/20,9,0
MLI,Mali,04/09/20,3,2
MLI,Mali,04/10/20,0,0
MLI,Mali,04/11/20,28,0
MLI,Mali,04/12/20,18,2
MLI,Mali,04/13/20,11,0
MLI,Mali,04/14/20,7,1
MLI,Mali,04/15/20,21,3
MLI,Mali,04/16/20,4,0
MLI,Mali,04/17/20,23,0
MLI,Mali,04/18/20,19,0
MLI,Mali,04/19/20,26,0
MLI,Mali,04/20/20,8,1
MLI,Mali,04/21/20,22,0
MLI,Mali,04/22/20,12,0
MLI,Mali,04/23/20,35,3
MLI,Mali,04/24/20,16,4
MLI,Mali,04/25/20,16,0
MLI,Mali,04/26/20,45,4
MLT,Malta,04/01/20,11,0
MLT,Malta,04/02/20,21,0
MLT,Malta,04/03/20,7,0
MLT,Malta,04/04/20,7,0
MLT,Malta,04/05/20,11,0
MLT,Malta,04/06/20,21,0
MLT,Malta,04/07/20,7,0
MLT,Malta,04/08/20,52,0
MLT,Malta,04/09/20,6,1
MLT,Malta,04/10/20,38,1
MLT,Malta,04/11/20,13,0
MLT,Malta,04/12/20,20,1
MLT,Malta,04/13/20,8,0
MLT,Malta,04/14/20,6,0
MLT,Malta,04/15/20,9,0
MLT,Malta,04/16/20,6,0
MLT,Malta,04/17/20,13,0
MLT,Malta,04/18/20,10,0
MLT,Malta,04/19/20,4,0
MLT,Malta,04/20/20,1,0
MLT,Malta,04/21/20,4,0
MLT,Malta,04/22/20,12,0
MLT,Malta,04/23/20,1,0
MLT,Malta,04/24/20,1,0
MLT,Malta,04/25/20,2,0
MLT,Malta,04/26/20,1,1
MMR,Myanmar,04/01/20,1,1
MMR,Myanmar,04/02/20,1,0
MMR,Myanmar,04/03/20,4,0
MMR,Myanmar,04/04/20,0,0
MMR,Myanmar,04/05/20,1,0
MMR,Myanmar,04/06/20,0,0
MMR,Myanmar,04/07/20,1,0
MMR,Myanmar,04/08/20,0,0
MMR,Myanmar,04/09/20,0,2
MMR,Myanmar,04/10/20,5,0
MMR,Myanmar,04/11/20,1,0
MMR,Myanmar,04/12/20,3,0
MMR,Myanmar,04/13/20,10,1
MMR,Myanmar,04/14/20,21,0
MMR,Myanmar,04/15/20,12,0
MMR,Myanmar,04/16/20,0,0
MMR,Myanmar,04/17/20,11,0
MMR,Myanmar,04/18/20,9,1
MMR,Myanmar,04/19/20,13,0
MMR,Myanmar,04/20/20,4,0
MMR,Myanmar,04/21/20,8,0
MMR,Myanmar,04/22/20,2,0
MMR,Myanmar,04/23/20,6,0
MMR,Myanmar,04/24/20,5,0
MMR,Myanmar,04/25/20,12,0
MMR,Myanmar,04/26/20,2,0
MNE,Montenegro,04/01/20,18,0
MNE,Montenegro,04/02/20,14,0
MNE,Montenegro,04/03/20,21,1
MNE,Montenegro,04/04/20,30,0
MNE,Montenegro,04/05/20,27,0
MNE,Montenegro,04/06/20,13,0
MNE,Montenegro,04/07/20,19,0
MNE,Montenegro,04/08/20,8,0
MNE,Montenegro,04/09/20,8,0
MNE,Montenegro,04/10/20,3,0
MNE,Montenegro,04/11/20,5,0
MNE,Montenegro,04/12/20,6,0
MNE,Montenegro,04/13/20,9,1
MNE,Montenegro,04/14/20,2,0
MNE,Montenegro,04/15/20,9,1
MNE,Montenegro,04/16/20,5,0
MNE,Montenegro,04/17/20,15,0
MNE,Montenegro,04/18/20,0,0
MNE,Montenegro,04/19/20,4,1
MNE,Montenegro,04/20/20,1,0
MNE,Montenegro,04/21/20,4,0
MNE,Montenegro,04/22/20,1,0
MNE,Montenegro,04/23/20,2,0
MNE,Montenegro,04/24/20,4,0
MNE,Montenegro,04/25/20,0,1
MNE,Montenegro,04/26/20,1,0
MNG,Mongolia,04/01/20,0,0
MNG,Mongolia,04/02/20,2,0
MNG,Mongolia,04/03/20,0,0
MNG,Mongolia,04/04/20,0,0
MNG,Mongolia,04/05/20,0,0
MNG,Mongolia,04/06/20,0,0
MNG,Mongolia,04/07/20,1,0
MNG,Mongolia,04/08/20,0,0
MNG,Mongolia,04/09/20,1,0
MNG,Mongolia,04/10/20,0,0
MNG,Mongolia,04/11/20,0,0
MNG,Mongolia,04/12/20,0,0
MNG,Mongolia,04/13/20,0,0
MNG,Mongolia,04/14/20,0,0
MNG,Mongolia,04/15/20,14,0
MNG,Mongolia,04/16/20,0,0
MNG,Mongolia,04/17/20,1,0
MNG,Mongolia,04/18/20,0,0
MNG,Mongolia,04/19/20,0,0
MNG,Mongolia,04/20/20,1,0
MNG,Mongolia,04/21/20,2,0
MNG,Mongolia,04/22/20,1,0
MNG,Mongolia,04/23/20,0,0
MNG,Mongolia,04/24/20,1,0
MNG,Mongolia,04/25/20,0,0
MNG,Mongolia,04/26/20,2,0
MNP,Northern Mariana Islands,04/01/20,4,0
MNP,Northern Mariana Islands,04/02/20,0,1
MNP,Northern Mariana Islands,04/03/20,2,0
MNP,Northern Mariana Islands,04/04/20,0,0
MNP,Northern Mariana Islands,04/05/20,0,0
MNP,Northern Mariana Islands,04/06/20,0,0
MNP,Northern Mariana Islands,04/07/20,0,0
MNP,Northern Mariana Islands,04/08/20,0,1
MNP,Northern Mariana Islands,04/09/20,3,0
MNP,Northern Mariana Islands,04/10/20,0,0
MNP,Northern Mariana Islands,04/11/20,0,0
MNP,Northern Mariana Islands,04/12/20,0,0
MNP,Northern Mariana Islands,04/13/20,0,0
MNP,Northern Mariana Islands,04/14/20,0,0
MNP,Northern Mariana Islands,04/15/20,2,0
MNP,Northern Mariana Islands,04/16/20,0,0
MNP,Northern Mariana Islands,04/17/20,0,0
MNP,Northern Mariana Islands,04/18/20,1,0
MNP,Northern Mariana Islands,04/19/20,0,0
MNP,Northern Mariana Islands,04/20/20,0,0
MNP,Northern Mariana Islands,04/21/20,0,0
MNP,Northern Mariana Islands,04/22/20,0,0
MNP,Northern Mariana Islands,04/23/20,0,0
MNP,Northern Mariana Islands,04/24/20,0,0
MNP,Northern Mariana Islands,04/25/20,0,0
MNP,Northern Mariana Islands,04/26/20,0,0
MOZ,Mozambique,04/01/20,0,0
MOZ,Mozambique,04/02/20,2,0
MOZ,Mozambique,04/03/20,0,0
MOZ,Mozambique,04/04/20,0,0
MOZ,Mozambique,04/05/20,0,0
MOZ,Mozambique,04/06/20,0,0
MOZ,Mozambique,04/07/20,0,0
MOZ,Mozambique,04/08/20,0,0
MOZ,Mozambique,04/09/20,7,0
MOZ,Mozambique,04/10/20,0,0
MOZ,Mozambique,04/11/20,3,0
MOZ,Mozambique,04/12/20,0,0
MOZ,Mozambique,04/13/20,1,0
MOZ,Mozambique,04/14/20,6,0
MOZ,Mozambique,04/15/20,1,0
MOZ,Mozambique,04/16/20,1,0
MOZ,Mozambique,04/17/20,2,0
MOZ,Mozambique,04/18/20,3,0
MOZ,Mozambique,04/19/20,1,0
MOZ,Mozambique,04/20/20,4,0
MOZ,Mozambique,04/21/20,0,0
MOZ,Mozambique,04/22/20,0,0
MOZ,Mozambique,04/23/20,2,0
MOZ,Mozambique,04/24/20,5,0
MOZ,Mozambique,04/25/20,19,0
MOZ,Mozambique,04/26/20,5,0
MRT,Mauritania,04/01/20,0,0
MRT,Mauritania,04/02/20,0,0
MRT,Mauritania,04/03/20,1,1
MRT,Mauritania,04/04/20,0,0
MRT,Mauritania,04/05/20,0,0
MRT,Mauritania,04/06/20,0,0
MRT,Mauritania,04/07/20,0,0
MRT,Mauritania,04/08/20,0,0
MRT,Mauritania,04/09/20,0,0
MRT,Mauritania,04/10/20,1,0
MRT,Mauritania,04/11/20,0,0
MRT,Mauritania,04/12/20,0,0
MRT,Mauritania,04/13/20,0,0
MRT,Mauritania,04/14/20,0,0
MRT,Mauritania,04/15/20,0,0
MRT,Mauritania,04/16/20,0,0
MRT,Mauritania,04/17/20,0,0
MRT,Mauritania,04/18/20,0,0
MRT,Mauritania,04/19/20,0,0
MRT,Mauritania,04/20/20,0,0
MRT,Mauritania,04/21/20,0,0
MRT,Mauritania,04/22/20,0,0
MRT,Mauritania,04/23/20,0,0
MRT,Mauritania,04/24/20,0,0
MRT,Mauritania,04/25/20,0,0
MRT,Mauritania,04/26/20,0,0
MSR,Montserrat,04/02/20,0,0
MSR,Montserrat,04/03/20,0,0
MSR,Montserrat,04/04/20,0,0
MSR,Montserrat,04/05/20,1,0
MSR,Montserrat,04/06/20,0,0
MSR,Montserrat,04/07/20,0,0
MSR,Montserrat,04/08/20,0,0
MSR,Montserrat,04/09/20,3,0
MSR,Montserrat,04/10/20,0,0
MSR,Montserrat,04/11/20,0,0
MSR,Montserrat,04/12/20,0,0
MSR,Montserrat,04/13/20,2,0
MSR,Montserrat,04/14/20,0,0
MSR,Montserrat,04/15/20,0,0
MSR,Montserrat,04/16/20,0,0
MSR,Montserrat,04/17/20,0,0
MSR,Montserrat,04/18/20,0,0
MSR,Montserrat,04/19/20,0,0
MSR,Montserrat,04/20/20,0,0
MSR,Montserrat,04/21/20,0,0
MSR,Montserrat,04/22/20,0,0
MSR,Montserrat,04/23/20,0,0
MSR,Montserrat,04/24/20,0,0
MSR,Montserrat,04/25/20,0,0
MSR,Montserrat,04/26/20,0,1
MUS,Mauritius,04/01/20,15,0
MUS,Mauritius,04/02/20,11,2
MUS,Mauritius,04/03/20,15,2
MUS,Mauritius,04/04/20,17,0
MUS,Mauritius,04/05/20,10,0
MUS,Mauritius,04/06/20,31,0
MUS,Mauritius,04/07/20,17,0
MUS,Mauritius,04/08/20,24,0
MUS,Mauritius,04/09/20,5,0
MUS,Mauritius,04/10/20,41,0
MUS,Mauritius,04/11/20,4,2
MUS,Mauritius,04/12/20,1,0
MUS,Mauritius,04/13/20,5,0
MUS,Mauritius,04/14/20,0,0
MUS,Mauritius,04/15/20,0,0
MUS,Mauritius,04/16/20,0,0
MUS,Mauritius,04/17/20,0,0
MUS,Mauritius,04/18/20,0,0
MUS,Mauritius,04/19/20,1,0
MUS,Mauritius,04/20/20,3,0
MUS,Mauritius,04/21/20,0,0
MUS,Mauritius,04/22/20,0,0
MUS,Mauritius,04/23/20,1,0
MUS,Mauritius,04/24/20,2,0
MUS,Mauritius,04/25/20,0,0
MUS,Mauritius,04/26/20,0,0
MWI,Malawi,04/03/20,3,0
MWI,Malawi,04/04/20,0,0
MWI,Malawi,04/05/20,1,0
MWI,Malawi,04/06/20,0,0
MWI,Malawi,04/07/20,1,0
MWI,Malawi,04/08/20,3,1
MWI,Malawi,04/09/20,0,0
MWI,Malawi,04/10/20,0,0
MWI,Malawi,04/11/20,1,0
MWI,Malawi,04/12/20,3,1
MWI,Malawi,04/13/20,1,0
MWI,Malawi,04/14/20,3,0
MWI,Malawi,04/15/20,0,0
MWI,Malawi,04/16/20,0,0
MWI,Malawi,04/17/20,0,0
MWI,Malawi,04/18/20,1,0
MWI,Malawi,04/19/20,0,0
MWI,Malawi,04/20/20,0,0
MWI,Malawi,04/21/20,0,0
MWI,Malawi,04/22/20,1,0
MWI,Malawi,04/23/20,5,1
MWI,Malawi,04/24/20,10,0
MWI,Malawi,04/25/20,0,0
MWI,Malawi,04/26/20,0,0
MYS,Malaysia,04/01/20,140,6
MYS,Malaysia,04/02/20,142,2
MYS,Malaysia,04/03/20,208,5
MYS,Malaysia,04/04/20,217,3
MYS,Malaysia,04/05/20,150,4
MYS,Malaysia,04/06/20,179,4
MYS,Malaysia,04/07/20,131,1
MYS,Malaysia,04/08/20,170,1
MYS,Malaysia,04/09/20,156,2
MYS,Malaysia,04/10/20,109,2
MYS,Malaysia,04/11/20,118,3
MYS,Malaysia,04/12/20,184,3
